-3.1420543,-0.0710904,0.012347141,0.0014340238,1.0358975
0.70168215,-1.9010803,1.0448039,0.3347671,-1.2654147
1.8013334,-1.2201506,-1.4905051,-1.1358454,0.91022474
-3.958391,0.76635164,1.3478732,-2.3242798,0.34027657
-1.3943352,-0.16251267,-0.02506663,0.024310531,-0.7850438
-0.07057493,0.2637602,-0.0005000335,-0.046673454,-1.1248156
-0.23905136,-0.17101052,-0.01764213,-0.02691041,1.9457684
0.66021025,-0.11303679,-0.018229851,0.024824671,0.12011042
