-0.24542704,-0.3033644,0.22174816,0.0034564878,-0.18992938,-0.06133353,-0.08772865,-0.16885069,-0.4494636,0.43234894,0.6006675,0.066790156,-0.843854,-0.28544798,-0.35515246,-0.355524,0.5727286,-0.075800635,0.20517986,0.043062285,-0.30313808,-0.24517299,0.13373227,0.12095027,0.06966861,0.22004819,-0.25489134,0.4914969,0.3417806,0.9253009,-0.16282141,-1.9886168,0.3710118,-0.008572967,-0.3419126,-0.45604396,0.47789717,0.4727793,0.0011010447,-0.86264473,0.024658538,0.055350613,-0.084017865,0.69764644,-1.2055949,-0.3235178,0.11886719,0.12921731,0.23394063,-0.257433,-0.76634556,0.20739248,0.54983985,-0.15661621,-0.19423704,0.024227079,-0.12093869,0.24307176,0.41255036,-0.22251818,-0.41437837,0.17037787,0.096845575,-0.9501108,-0.20576392,0.65069276,-1.7039952,0.5090335,-0.51369417,-0.90703785,-0.12341775,0.1434474,0.33303377,-0.14723204,0.13539281,0.25109527,0.13638344,-0.2388275,0.3348925,0.44338155,0.101500295,0.047662616,1.1175445,-0.2625183,0.16872165,0.038208894,0.21816367,0.21090606,0.6217654,0.102740616,0.9496443,0.82162315,0.8450127,-0.5019341,-0.14664412,-0.72594655,-0.98064375,-1.1032836,0.6211561,-0.040749434,-0.1656752,-0.1639933,-0.17546067,0.046023022,-0.50144076,0.23369768,-1.5953159,0.09854812,-0.21637611,-0.6202986,0.5715075,0.00028672442,-0.52815276,-0.066106744,-1.3779032,0.38220263,-0.35063213,-0.3828328,0.018849373,0.00634038,0.6816742,0.10689667,0.15183721,-0.30803803,-0.19256362,-1.2687278,0.08620512,0.03954187
0.41855556,-0.036918085,0.33294544,0.04800156,-0.23892969,-0.09836198,-0.9926186,0.07083527,0.6059807,0.7388063,0.6842115,0.2168815,0.39531034,-0.89554566,-1.0461212,-0.47357523,-1.1404651,-1.2676092,1.3076868,0.7318127,0.45804828,-1.0179982,0.019016912,0.3732539,0.30986157,0.7761293,0.41151962,-1.5398283,-0.40652245,-1.204727,-0.5639964,-0.76810765,-0.33499032,0.5864977,0.5615852,-0.599605,-0.2369763,0.48521283,-0.010685128,-0.034653135,0.45419854,-0.3948613,-0.21124697,-1.3362675,0.41884515,1.4185128,1.0747988,0.6516935,-0.84663016,-0.46177876,0.99687034,1.7096293,-1.4546565,0.5751766,0.9708741,-0.93768656,-0.3161737,-0.5158222,-1.4792151,0.19278939,-0.3134442,0.5372794,-0.33543557,-0.45511663,0.7769198,-0.46601024,2.1563082,0.71379054,-0.6057917,-0.7124359,-1.0664852,-0.5208824,-1.9494053,0.8688296,-0.2862675,-0.63546467,-0.5730517,-0.27030328,-1.2641269,1.513247,-1.2797017,1.546851,-0.83220863,-2.0179513,0.56069684,1.1183994,-1.2377486,1.3122772,-1.1988862,-0.41110504,2.572118,0.50543046,0.42472577,1.2019666,-0.7396362,1.7175308,0.4468443,1.3966459,-1.5848708,1.2484729,-0.9046821,1.0235265,-0.0516667,-0.88584185,0.84427327,-0.7626858,-0.79697084,0.65321565,0.15030399,-0.61234874,0.5614284,-0.7718146,0.41677618,-1.3820332,-0.103293195,-1.81353,-0.08503614,-0.49407238,0.8009424,1.5206473,1.7411189,-0.71309364,-0.8992893,0.4950962,-0.08924866,0.54902655,0.5660305,-1.1141425
0.50064653,0.110514104,0.104002245,-0.825158,0.727884,0.6746207,0.57651716,1.1802896,-0.27616876,1.1913362,-0.12138815,-0.0646834,0.14883307,-0.7105238,0.82042456,0.60681605,0.24699642,0.1692756,0.04357311,0.2290562,0.026915692,-0.26319855,-0.70382047,-0.20577396,-0.11343457,0.8104396,-0.27743196,-0.2100615,0.6821255,0.5307847,-0.7910941,0.48612294,0.05804641,-0.22168449,0.07246671,-0.2312924,-0.2656605,-0.5688803,-0.8988214,0.058207147,-0.55078626,0.58017284,0.2157955,0.24901173,0.4658574,-0.4638554,-0.42082924,-0.7355187,-1.4305848,0.26427922,0.6754538,-0.703426,0.64385957,-0.20110339,-0.4675698,-0.07389375,-1.0879322,-0.3736581,0.17022976,0.971641,-0.42169896,0.5621562,-0.53189754,1.1413925,0.27177778,-0.14645663,0.21855545,-0.3644433,0.023479905,-0.3186784,-0.9535456,-0.667763,0.42265153,-0.5993381,1.3049417,-0.94175166,0.27139816,-0.20813188,-0.7096335,-0.41246903,0.15417011,0.7619183,0.15517674,0.62149984,-1.2023021,0.54888237,-0.5447619,0.18029179,0.18826112,0.711212,-0.059831943,1.0131717,0.260545,-1.6579973,-0.33719635,-0.13592799,0.83818823,-0.19303355,-0.4434738,1.5043883,1.258861,-0.8718582,-0.4127233,0.50452995,0.41161096,1.9837533,1.1632105,-0.78722876,0.32427785,0.56413984,0.61953926,-0.15358849,-0.078424,0.79177636,-0.5061096,-0.75423175,1.0856127,1.2237408,2.4389515,1.1435282,1.1248347,-0.22146444,-0.7449366,0.5370643,1.6754768,0.3080457,0.11190728,0.6925919
0.10318727,0.17110144,0.4427832,-0.007986352,-0.09280635,0.23384845,-0.21249938,0.06199652,0.17614801,0.17644425,-0.98281556,-0.03762238,0.36283442,-0.24568498,-0.03792846,0.31952474,-0.38631475,-0.07903605,-0.36720884,0.21068296,0.12801048,0.05679199,0.01660141,-0.13869989,-0.71353054,0.22340228,0.16720891,1.0137651,0.32060814,0.26097894,-0.1310764,0.5933375,0.63816524,-0.1920801,-0.96649635,0.02010193,-0.18343596,1.3521383,-0.1749388,0.61812085,0.070336655,0.24681717,-0.719987,-0.05332759,-0.25197104,1.6556484,-1.2097566,-0.08485192,0.057272777,0.020929331,-0.05609086,-0.07930076,-0.739451,-0.07898693,0.023564829,0.30978495,0.10781104,0.048975155,-0.26718578,0.15372431,-0.02207681,-1.1602432,0.48194173,-0.18629605,-0.71979964,-0.03701155,-0.073470555,-0.13696449,-0.013240447,-0.14223187,0.030376365,-0.3130328,-0.00070176483,-1.2003491,-0.083934344,0.27250957,-0.033251468,-0.51772934,-0.12821934,-0.071208924,0.0996681,-0.067030005,0.7589088,-0.05119317,-0.11818704,0.31806073,-0.111157626,-0.100945964,0.007966822,0.105391115,1.0713772,-0.40673512,0.18990211,-0.14682774,-0.8927595,0.063927196,0.6690102,-0.16546582,0.041651327,-0.02465999,-0.09200726,0.0049515464,-0.4099548,1.4977057,0.10732096,-0.07199563,0.12283905,-0.7457083,0.04678792,0.05445145,-0.13858104,-0.07500279,-0.30474764,0.24733882,0.075988814,0.0027773255,-0.022345105,-0.20962268,0.13568829,-0.22107045,0.3327451,-0.1239322,0.18655623,-0.054018892,-0.029327873,-0.44452238,0.6571692,-1.1710919
0.3405123,-1.6018679,0.2931447,0.041362863,0.33677322,0.14927511,0.25159743,0.1427748,0.37210003,-0.35498458,-0.3635875,0.8231374,0.3640345,-0.45010027,-0.24014919,0.14848717,-0.30499148,-0.124415286,0.07859679,0.22281228,-0.28311953,0.37631324,-0.27085653,0.4687501,-0.030703917,-0.12970243,0.56029266,0.35198745,-0.16010928,0.12912512,0.07017402,0.0012395798,-0.012159763,1.7650954,0.083431795,-0.10028006,-0.048099242,0.16141586,-0.18366887,0.43550694,0.7735321,0.037452493,0.082234085,-1.627338,-0.124424025,0.17627363,0.31535637,0.0779323,-0.24778153,-0.17547707,0.27876076,0.016183823,0.23548424,-0.42681184,-0.47945052,-0.5777703,0.34579596,-0.6432628,-0.31862748,-0.1098796,0.18654135,-0.21407494,-0.06049007,0.4824999,-0.022920994,-0.33662945,0.2621922,0.20234118,1.2517271,-0.1043663,0.10022169,-0.07905179,-0.67391,0.113518,-0.106928274,0.059053313,1.2125596,0.9886364,-0.16941178,-0.12367417,-0.2873099,0.031751715,-0.07846559,0.055258367,0.034991845,0.08774418,-0.7535528,-0.02082927,0.14476588,-0.17764734,-0.70204437,-2.0375571,-0.11150408,1.0232699,0.39738247,0.092793025,-1.2551214,0.4375979,-0.81489974,-0.57138,-0.23893932,0.06157931,-0.54266244,-0.07582188,2.0594823,-0.0075232484,0.2593203,-0.087180726,0.21583512,0.23874737,0.1485936,0.5827199,-0.11952143,-0.20102786,-0.23705964,-0.37012994,0.2344167,0.045560062,-0.56621027,0.3060612,-0.29412884,0.11064887,0.10483703,0.591524,-0.052480325,0.09101488,0.011928356,0.94951504
0.3970758,0.10152408,0.26559508,0.06813848,0.28846794,-0.12598243,0.4686914,-0.21668242,0.06487502,-0.23390217,-0.4254504,-0.6179197,-0.5619224,-0.5837478,-3.1495025,-0.19359496,-0.5161664,-0.23226048,0.7913073,-1.1261697,0.26715896,0.7090274,-0.34995705,-0.08428732,0.16284484,-0.18791556,0.3611129,0.17338456,-0.40987495,0.030469667,-0.015541738,-0.04449705,-0.21139061,0.04056067,0.13388562,-0.09022486,0.009628436,-0.00988903,-0.16032167,-0.09463333,0.05772198,0.50048023,-1.4034914,-0.14837211,0.33691818,0.13749655,0.20509315,-0.0978332,0.049017474,-0.74422985,0.442042,0.08593344,-0.29734042,0.15858226,-0.24936214,-0.3538785,0.6803278,-0.030855197,0.25951433,0.31536362,0.16848011,-0.25804698,-0.26035857,0.45205003,0.79167646,-0.44312608,-0.21040903,0.22249722,0.10654468,-0.37909597,0.7434271,-0.14398274,-0.28957322,0.54521817,-0.17468517,-0.27828163,0.12213924,-0.013230014,-0.048352048,-0.01334825,-0.40811935,0.4537682,0.07914025,-0.10247789,-0.97898036,0.27695268,-0.5633928,0.2691395,0.21899283,-0.08058093,-0.8798168,-0.22779773,-0.7252129,-0.33706254,0.27152547,0.4432531,-0.3874532,-0.21962588,0.16754626,-1.7966442,0.5726587,-0.26759225,0.5981598,-0.23128873,0.29920807,-0.7741873,-0.1667156,-0.20762645,0.17470104,0.19992301,0.04960365,0.18100217,-0.34782848,0.17677245,-0.14566772,0.10752506,-0.048073635,0.39523318,0.11782019,-0.3888156,1.3038596,-0.85119414,0.02137599,1.04643,-0.021573614,-0.37785125,-0.24176699,-0.35162476
-0.32383958,0.37776533,0.48009887,-0.30860868,-0.3145806,0.124581635,0.12936664,-0.5429762,-0.11199478,-0.29202095,0.96504444,0.20018008,-0.2986264,2.594537,0.22374968,0.20488352,-1.0036355,0.2606737,0.34374782,0.11373862,0.95726043,0.40323186,0.06296331,-0.31854784,0.61501473,-0.50085175,0.04830815,0.4454371,0.78099203,0.11101458,-0.2548983,-0.18250814,0.62018555,0.5384367,0.4008882,0.8776278,-0.51805985,-0.41729206,2.0655708,0.5328466,0.40373653,0.15181622,-0.062049344,-0.02441484,-0.6829167,-0.57219195,0.18567412,0.066081025,-0.10872876,0.7957928,-0.25079566,-0.28283188,-0.103979126,-0.16418125,-0.17418417,0.102792464,-0.9003431,-0.6793189,0.13337272,-0.19388925,0.34183347,0.2646706,0.17506242,0.07225121,0.6033866,0.72896427,0.06279622,-0.13388063,-0.75336987,-0.37898022,-0.9622047,-1.0951866,0.8237519,0.85147583,1.3470975,0.11358416,0.09072217,0.039835628,0.108651236,-0.19714086,-0.055136714,-0.39435744,-0.20742711,-0.9474093,0.4839544,-1.6588333,0.32746813,0.2658637,-0.34659186,0.64452475,0.0191054,0.7858268,0.96066606,0.5002291,-0.40840775,-0.34731618,-0.043456327,-0.8085407,0.57227427,0.10159598,0.38472033,-0.1671433,0.6905097,0.24681239,-0.787998,0.29669228,1.2243003,0.84121776,0.3087065,-0.5228517,0.6087063,-0.73644817,0.59565836,-0.23315306,0.34067097,0.09048339,-0.21621959,0.9273977,-1.0976894,0.036604706,0.17398894,-0.9612803,0.74929047,-0.015178394,0.05208558,0.254362,-0.11767659,-0.13683735
-1.0759515,-0.22513829,0.6002392,-0.04801248,-0.13670759,1.3605171,-0.6135794,-1.4165792,1.0757573,0.30502304,-0.34550405,-1.0869547,-1.5923309,-1.0086062,2.3768322,-0.2553059,-0.25949734,-0.184918,-0.694998,-0.3849166,0.02610622,-0.08874101,0.16120158,1.797568,-0.50467235,-0.34131107,-0.4352981,-1.75364,-0.74420625,0.76850975,-1.0963774,1.5264267,0.4241433,0.20932205,-0.5385371,0.11633999,0.5537659,-0.037563022,0.33453375,1.1628529,-0.884041,-0.5372514,0.36058852,0.50313896,-1.2497431,-1.1789049,-0.56435174,0.18812269,-0.87417996,0.019225506,-0.25000897,-1.0446737,0.6367097,0.32366285,-0.31028908,-0.052874956,-1.3349005,-1.1575763,0.78484356,0.28081408,2.3111613,-1.385235,-0.2692258,0.054660637,-0.43790144,0.018579688,-0.04456413,-0.7985413,-0.7514779,-0.052956946,1.3847078,0.39550027,0.68606454,-1.6287416,0.24874341,-0.979589,-0.24354465,-0.6748926,0.53845185,-1.2594687,0.39177555,0.70054173,0.9575606,-0.4716395,-0.08138397,-0.14500873,1.0214033,-1.2732328,-1.384761,1.139884,0.44145796,0.28013173,-0.46512204,-2.0135999,-0.15059315,0.22345428,1.1593548,0.77075845,0.27182344,-0.18497524,-0.15393282,0.62013286,0.4639295,-0.3111317,0.18401647,1.103757,-1.1345404,-0.8635712,-0.17663932,-0.0052768597,1.0162314,-0.59283227,-0.54218763,-1.0853422,0.13284616,-0.34864002,0.20460962,0.7166936,0.2901149,-0.1088049,-0.3636824,-0.88621616,0.10152873,-0.0046312576,0.43691462,0.39762774,0.027462829,1.3809406
-0.27447468,0.07920659,-0.7711815,-0.24517007,-0.4244649,-0.043831512,-0.92297435,-1.1577884,-0.84055626,0.23827896,-0.08657608,-0.5319379,1.0633789,-1.0152599,-0.82054836,1.8287508,-1.4834237,0.0935306,-0.8279449,-0.18555802,-0.6501157,-0.07807131,0.0031072511,-0.14030015,0.1836641,0.9658679,-1.3312998,0.23787543,-0.030806381,-0.50291395,1.223678,0.23240356,0.2788035,0.6024543,-0.9628797,0.6641122,0.20402859,0.5042793,-0.035209835,-1.0288234,0.25847766,0.11653275,0.66332537,0.5835898,-0.8110006,0.45766985,0.34913936,0.25317523,-0.1432693,-1.2217987,2.0134199,-0.2146461,0.63036776,-0.7220946,-0.25177222,0.56627077,0.6151884,0.29593256,0.28437456,-0.69194674,0.49743447,0.64826113,0.21269274,-0.072763704,-0.09853158,0.36237442,0.19981015,1.2909489,-0.89836466,1.0536208,-0.43286705,0.9246599,-0.5733315,1.7996453,-1.005469,-0.16538209,0.9185026,-1.2005951,0.7252607,0.96648014,-0.7479417,-0.3663155,1.3345916,2.2151325,-0.17817824,0.26449084,0.4262953,0.30493584,0.40702647,0.12390239,-0.70596284,-0.17845453,-0.48678106,1.5861912,-0.18576476,0.09681205,-0.39325836,0.6035483,0.6219784,0.41054955,-0.19353642,0.5702329,-0.47401437,-1.8032753,-0.59042275,-0.16256818,-0.87763923,-0.4147062,-1.0453167,0.13156581,-0.71693057,0.54866385,-0.24351256,0.3787829,0.2556292,0.28442448,1.5298356,1.1316718,0.32650965,1.7129004,-0.39238942,0.48114458,-0.10641997,-2.0775707,-0.8688297,0.6940465,0.14140928,-0.26529855
-0.3178301,-0.49562746,1.0845596,0.08889351,-0.0355626,0.6584345,0.021924095,0.7209203,0.06736246,-0.26573715,0.19508395,0.030569103,0.22658707,0.109562315,-0.25836483,0.53495675,-0.26542068,0.53043073,-0.4349158,0.4101902,-1.0416428,-0.71147376,-0.74970007,-0.32627305,-0.6863403,-0.14308433,0.4027274,-0.7092748,0.703419,-0.11494349,-0.5662542,-0.5760399,0.52033204,0.15804227,0.12349192,1.100559,-0.019559775,0.2000616,0.11440853,1.2798373,0.12670346,0.08101401,0.042348806,-0.030658523,0.09392585,0.36656654,-0.10742319,-0.97449964,-0.017868184,-0.20981723,0.27420592,0.47924376,1.0710572,-0.23986726,-0.081005745,0.030547548,-0.0674272,0.141095,-0.24022311,-0.1581438,-0.008762036,0.19474675,-0.2472945,0.20728728,1.1267123,0.32275173,0.80576754,-0.12610605,0.16934116,0.085713215,-0.031725496,0.2091959,-0.51574457,0.8766747,0.08393719,-0.2845539,0.7342195,-0.44074765,0.13373274,0.023173852,-0.11013408,0.5462634,0.32563674,-0.4088063,0.3354627,-1.0601913,-0.16390218,-0.41563794,-0.98141,0.4817545,0.48750737,0.107241735,0.53537446,0.6949209,-0.087784156,0.1842965,0.097911604,0.16402501,-0.4495249,0.22670577,0.39986175,0.68136346,-0.3962781,-0.3717316,-0.74525183,-0.28503224,0.16686094,-0.43309098,-0.5797154,0.11985444,-0.11702165,0.25280136,-0.14471278,-0.22626074,-0.10264887,-0.20031613,0.4879838,0.48697948,0.5232507,0.46962777,-0.36770922,-0.0058227754,0.81584877,0.46220598,0.74367416,-0.17418323,0.256975,-0.41381773
